time,ecg,respiration
0.34375,-0.0099781883787941,474.077766410492
0.34765625,-0.0110277647573889,474.077030511809
0.3515625,-0.014153243029856,474.077738442061
0.35546875,-0.015942479193144,474.079179067886
0.359375,-0.0148524856705968,474.080059141715
0.36328125,-0.0127727167800193,474.078257363931
0.3671875,-0.0126719943764973,474.078749745343
0.37109375,-0.0145768669168161,474.081356329941
0.375,-0.0154194532870137,474.080441092847
0.37890625,-0.0139111539244157,474.075950689384
0.3828125,-0.0127899563790542,474.076441702899
0.38671875,-0.0142557341730724,474.079171935163
0.390625,-0.0161041474173588,474.080265399862
0.39453125,-0.0149887773945244,474.080842077946
0.3984375,-0.01147221899691,474.08207828157
0.40234375,-0.00942947865240175,474.0791955949
0.40625,-0.011194503220277,474.080995977382
0.41015625,-0.0148288733219925,474.079128112387
0.4140625,-0.0163312302678024,474.07890552277
0.41796875,-0.0139915421076788,474.079187739153
0.421875,-0.0103027328327164,474.080191180651
0.42578125,-0.00959906490032964,474.080996714592
0.4296875,-0.0137835717478705,474.080204119917
0.43359375,-0.0206060037620659,474.08243814162
0.4375,-0.0259563272958748,474.082157953964
0.44140625,-0.0276342955938101,474.080139490246
0.4453125,-0.0272477673996615,474.079843124282
0.44921875,-0.0279355711509863,474.081933362694
0.453125,-0.0309261236317898,474.080276758326
0.45703125,-0.0353015117725746,474.082366081616
0.4609375,-0.0393829062873874,474.079556220333
0.46484375,-0.0417537310563231,474.081995149643
0.46875,-0.0419809047459232,474.082439320561
0.47265625,-0.0406928536610022,474.079988750954
0.4765625,-0.0393217919870156,474.080762363228
0.48046875,-0.0396279342897583,474.084240658609
0.484375,-0.0424538815815147,474.080638548672
0.48828125,-0.0462821168319196,474.083285184336
0.4921875,-0.0480382828950483,474.084156395134
0.49609375,-0.0459686480775634,474.085323799281
0.5,-0.0407368717705001,474.083522344822
0.50390625,-0.0339665193204157,474.084314111955
0.5078125,-0.0268035837702459,474.084026283864
0.51171875,-0.0199095522504992,474.084602730107
0.515625,-0.0138902686100439,474.083882307769
0.51953125,-0.00913170907194734,474.087341577689
0.5234375,-0.00616159028381866,474.083667758471
0.52734375,-0.00575618120835206,474.086895224068
0.53125,-0.0074445078622696,474.087485992342
0.53515625,-0.0092471171322925,474.087560049752
0.5390625,-0.00962100995150682,474.086269337402
0.54296875,-0.00888430426801926,474.085980186801
0.546875,-0.0092568199656761,474.084603838508
0.55078125,-0.0131320664934157,474.087621167613
0.5546875,-0.0194174854087666,474.087984723478
0.55859375,-0.0215173432532224,474.089290287233
0.5625,-0.0106658153169066,474.087777387168
0.56640625,0.0171613146005269,474.087992660386
0.5703125,0.0572979154786994,474.086335054415
0.57421875,0.100752239795128,474.087688376213
0.578125,0.142587069223444,474.088551984784
0.58203125,0.181988362491387,474.090660218021
0.5859375,0.212953477459,474.089219789896
0.58984375,0.221650480699031,474.090508134566
0.59375,0.197569591275207,474.090871196207
0.59765625,0.145440324065124,474.091443583145
0.6015625,0.0850175106978303,474.092535918156
0.60546875,0.0380509150973812,474.092184536053
0.609375,0.0140570064479171,474.090590083543
0.61328125,0.00844585829193393,474.094481185193
0.6171875,0.0110080361094621,474.092321517558
0.62109375,0.0132041090670061,474.094049877083
0.625,0.0104674165500707,474.091600504168
0.62890625,0.00302009607259257,474.096139530723
0.6328125,-0.00479014297102825,474.091615062161
0.63671875,-0.00889075062413667,474.091094162728
0.640625,-0.00936222666486604,474.094517279208
0.64453125,-0.00915526396426825,474.096475151594
0.6484375,-0.00973823808517573,474.098305400852
0.65234375,-0.00907327864239209,474.097597373111
0.65625,-0.00507040975114778,474.096663752646
0.66015625,0.000558284700126931,474.095349835403
0.6640625,0.00404139537042208,474.095559650758
0.66796875,0.00389024409476572,474.097727836432
0.671875,0.00217642330440729,474.097152636687
0.67578125,0.00155004580894435,474.09808918374
0.6796875,0.0021297661319038,474.095711442378
0.68359375,0.00260743726016578,474.098088195631
0.6875,0.00319889356064917,474.098019176086
0.69140625,0.00562248813155559,474.097873538585
0.6953125,0.0104245485163129,474.097873460993
0.69921875,0.0156209809489303,474.097296886417
0.703125,0.0184839145940787,474.097366612565
0.70703125,0.0181239659062754,474.098076504413
0.7109375,0.0160502880912325,474.099165743164
0.71484375,0.0144955893367539,474.099382121549
0.71875,0.0139878290470128,474.101389114315
0.72265625,0.0130942365259715,474.102200467018
0.7265625,0.0117571919535165,474.099177914212
0.73046875,0.0130189820408525,474.099027444507
0.734375,0.0187461516883097,474.100457627035
0.73828125,0.0258448102714501,474.10097450785
0.7421875,0.0295748264435228,474.10069161109
0.74609375,0.0289510059706897,474.100261502512
0.75,0.0272829093585307,474.099617524243
0.75390625,0.0284770551022841,474.098378991612
0.7578125,0.0334554622122379,474.099375371871
0.76171875,0.039908496035459,474.100036829343
0.765625,0.0449121828748591,474.099892971145
0.76953125,0.0473703906110128,474.101389645859
0.7734375,0.048486530954814,474.102265966301
0.77734375,0.0498551947569975,474.102554337932
0.78125,0.0512356075168941,474.10364251128
0.78515625,0.0511233201866091,474.102420089812
0.7890625,0.0490402687412209,474.102345021821
0.79296875,0.0466294848455603,474.104579126107
0.796875,0.046104988366486,474.100689072372
0.80078125,0.0472277106121902,474.105298563357
0.8046875,0.0475529563468618,474.103302639945
0.80859375,0.04611867959441,474.102417467785
0.8125,0.0444366813806785,474.103858477311
0.81640625,0.0438614082109277,474.103499217789
0.8203125,0.0438394390967959,474.106525790536
0.82421875,0.0426729307160757,474.104394293267
0.828125,0.0394272717460022,474.102801792297
0.83203125,0.0351292811826564,474.101336008933
0.8359375,0.0315167602082272,474.105010729188
0.83984375,0.0287094682500456,474.104729065588
0.84375,0.0252820637830696,474.104508752949
0.84765625,0.0200753563103585,474.10840025967
0.8515625,0.0133962156374522,474.105448495967
0.85546875,0.00732722860429823,474.107968556139
0.859375,0.00386421043787417,474.106168828933
0.86328125,0.00142496949704109,474.106237375447
0.8671875,-0.00581023536323906,474.107606719575
0.87109375,-0.0224357898129016,474.107679828311
0.875,-0.0445500575326947,474.109267480224
0.87890625,-0.0621463754330521,474.106962580887
0.8828125,-0.069355720083176,474.109050687036
0.88671875,-0.0674190439490255,474.108403727365
0.890625,-0.0607796174133201,474.108403218794
0.89453125,-0.0547908328941484,474.109324268005
0.8984375,-0.0533311365781399,474.110422033209
0.90234375,-0.0563501125182306,474.108116554617
0.90625,-0.0612434571362888,474.109253755917
0.91015625,-0.0653337108631679,474.109985762952
0.9140625,-0.066195492277393,474.110129997304
0.91796875,-0.0626577311399976,474.111359298141
0.921875,-0.0567149318961995,474.108982085459
0.92578125,-0.0524669989134666,474.110466008548
0.9296875,-0.0525744922240949,474.112508711111
0.93359375,-0.0558854104567347,474.112655598451
0.9375,-0.0584702019924595,474.112868393651
0.94140625,-0.0578624559572268,474.114892638826
0.9453125,-0.0557008035298997,474.112660200871
0.94921875,-0.0549352200185158,474.114459968367
0.953125,-0.0560424660803347,474.110786226095
0.95703125,-0.0573103797454176,474.111132869816
0.9609375,-0.0570924080810293,474.115529117868
0.96484375,-0.0539174173737969,474.115900440848
0.96875,-0.0457692794622136,474.116044957212
0.97265625,-0.0324866186935276,474.116328683906
0.9765625,-0.018172727160911,474.117777970703
0.98046875,-0.00815899347884753,474.117148646318
0.984375,-0.00405174730789897,474.112877966652
0.98828125,-0.00344739043596978,474.114424430485
0.9921875,-0.00361431705856643,474.11806512365
0.99609375,-0.00381410141262374,474.115833607365
1,-0.00443677800918036,474.116397817391
1.00390625,-0.00586610015017204,474.117110040267
1.0078125,-0.0084174621686236,474.120661265466
1.01171875,-0.0113223275261755,474.120033590498
1.015625,-0.0124714345355054,474.115979088239
1.01953125,-0.011431310919098,474.119196434435
1.0234375,-0.0104394690670582,474.120069572587
1.02734375,-0.0108262679862862,474.121384300202
1.03125,-0.0112465746886316,474.120304208087
1.03515625,-0.0101234886658898,474.12217684275
1.0390625,-0.00804088946985577,474.120016655651
1.04296875,-0.00702243666297001,474.120951578531
1.046875,-0.00784540056390518,474.120592083161
1.05078125,-0.00861200153580626,474.123474148576
1.0546875,-0.00619528746333869,474.122467808235
1.05859375,0.000133217731105182,474.124916954483
1.0625,0.00677468861953761,474.123694070338
1.06640625,0.00942185372597788,474.124485652004
1.0703125,0.00750232251395329,474.123777684065
1.07421875,0.00321711710524499,474.123044331824
1.078125,-0.00128820572207648,474.125169742406
1.08203125,-0.00435552017356915,474.12736993982
1.0859375,-0.0048005491167166,474.124292209863
1.08984375,-0.00267851600205037,474.123549055037
1.09375,0.000524842250342997,474.124260329435
1.09765625,0.00251033251976574,474.124702481641
1.1015625,0.0013789070537053,474.123765959036
1.10546875,-0.00264587437096859,474.124399452759
1.109375,-0.00706141358796746,474.125612972833
1.11328125,-0.00940498191096325,474.127874527141
1.1171875,-0.00926090178461991,474.127083430828
1.12109375,-0.00823263017891628,474.129965003321
1.125,-0.00841333513474406,474.129543987669
1.12890625,-0.0103562530953237,474.128898679787
1.1328125,-0.0124980671945753,474.128029430571
1.13671875,-0.0127829731479111,474.127659867914
1.140625,-0.0109191500790813,474.129389041039
1.14453125,-0.00909877210898676,474.126724535585
1.1484375,-0.00983484860560667,474.130036673896
1.15234375,-0.013122880165538,474.128250146566
1.15625,-0.0171570756373375,474.127804121166
1.16015625,-0.0214635896313286,474.130213370453
1.1640625,-0.0270466567447382,474.13256256454
1.16796875,-0.0333371561895266,474.132347798814
1.171875,-0.0373640002819361,474.132707873278
1.17578125,-0.0371665044706134,474.131785410897
1.1796875,-0.0346023465169147,474.131062137833
1.18359375,-0.0337928345529718,474.130328641213
1.1875,-0.0372659568287549,474.133316747188
1.19140625,-0.0432452881477971,474.135054350057
1.1953125,-0.0469572124643917,474.137250444637
1.19921875,-0.0455332656988956,474.132915553149
1.203125,-0.0407856103299771,474.130041283603
1.20703125,-0.0364399972208114,474.134651150283
1.2109375,-0.0335808747878769,474.132782105111
1.21484375,-0.0301365107935709,474.136382995352
1.21875,-0.0250541164388167,474.135615901369
1.22265625,-0.0211283831513153,474.132278237003
1.2265625,-0.0217223965195508,474.135857325385
1.23046875,-0.025377382711315,474.136602467628
1.234375,-0.0266906047916882,474.135810199505
1.23828125,-0.022975235643954,474.137250485085
1.2421875,-0.0168393676024117,474.135162351639
1.24609375,-0.0124010848378002,474.136529338058
1.25,-0.0115381813556465,474.135233719861
1.25390625,-0.0128580733933052,474.135304516588
1.2578125,-0.0136971302006485,474.132926873994
1.26171875,-0.0135251058322582,474.139120994451
1.265625,-0.0136248082744186,474.137253696034
1.26953125,-0.0140793927305987,474.139413412557
1.2734375,-0.0140948410940683,474.138494636686
1.27734375,-0.0146065494715318,474.137633538881
1.28125,-0.0179353729181028,474.135810825461
1.28515625,-0.0240210524145532,474.138979657589
1.2890625,-0.0274085129085779,474.137829982315
1.29296875,-0.0196888218065654,474.139558053955
1.296875,0.00364450179314471,474.13877152067
1.30078125,0.039558019497416,474.138622244235
1.3046875,0.081166568004623,474.13982363924
1.30859375,0.124305725936312,474.141289677794
1.3125,0.167936398930774,474.140660176297
1.31640625,0.204908116721166,474.138335667995
1.3203125,0.216528425253935,474.138542681048
1.32421875,0.185131887141504,474.141648301177
1.328125,0.114745964526821,474.140786701882
1.33203125,0.0355296923568177,474.143307544466
1.3359375,-0.0177828182354489,474.142602455143
1.33984375,-0.0325150319352712,474.14186814366
1.34375,-0.0213244574201972,474.143740915317
1.34765625,-0.00459840280948647,474.141077040582
1.3515625,0.00477962796084258,474.143282931245
1.35546875,0.0045077578278522,474.144293233455
1.359375,-0.00132100673928205,474.146913995397
1.36328125,-0.00737226080782197,474.146282644371
1.3671875,-0.010115037998786,474.145114030966
1.37109375,-0.00934993323599484,474.148355243735
1.375,-0.00771093287044018,474.147858309881
1.37890625,-0.00729947787942465,474.147714574397
1.3828125,-0.00775326400455593,474.144035013804
1.38671875,-0.00804337205359224,474.14770567609
1.390625,-0.00783739659823242,474.147133134367
1.39453125,-0.00682864761187821,474.148354864885
1.3984375,-0.0047025847036974,474.148428455327
1.40234375,-0.00211263796804365,474.148863041789
1.40625,-0.000215852879056987,474.145909565906
1.41015625,0.000926957275564271,474.149508741999
1.4140625,0.00206976787872574,474.145694134882
1.41796875,0.00329982025725263,474.148932149063
1.421875,0.00392424817165644,474.147494673702
1.42578125,0.00340254637073689,474.148357681755
1.4296875,0.00239644925640759,474.148007655128
1.43359375,0.00278766570582669,474.147133278476
1.4375,0.00568605242480733,474.148850688038
1.44140625,0.0103174509823136,474.149223886465
1.4453125,0.0153053205023859,474.146596947183
1.44921875,0.0192723904453063,474.144825755826
1.453125,0.0207882273053135,474.149147281656
1.45703125,0.019677308357944,474.147639014937
1.4609375,0.0179061885201672,474.148422078106
1.46484375,0.0176648203655048,474.148710065305
1.46875,0.0190740137901597,474.150304341412
1.47265625,0.0210930904182833,474.147640294092
1.4765625,0.0234751180826212,474.14770694286
1.48046875,0.0265229232223105,474.148718156961
1.484375,0.0295145597455454,474.146053637119
1.48828125,0.0308111941150446,474.149148535698
1.4921875,0.0309275375697743,474.148593166882
1.49609375,0.0334358748636654,474.145909065767
1.5,0.0400130596377185,474.149076312419
1.50390625,0.0473532280689858,474.14822715797
1.5078125,0.0513110226273486,474.14772488208
1.51171875,0.051144917317219,474.145692048356
1.515625,0.04891286514308,474.150516878459
1.51953125,0.0468439694828459,474.14677609426
1.5234375,0.0455305200342054,474.147611533481
1.52734375,0.0446089828860763,474.150519515777
1.53125,0.0442930379886677,474.14953940877
1.53515625,0.0447275192572973,474.147379037057
1.5390625,0.0450146951221692,474.146195690366
1.54296875,0.0438545679845383,474.15145390334
1.546875,0.0405004393541936,474.14764171553
1.55078125,0.0351811796760314,474.14850186374
1.5546875,0.0286335547136961,474.147517491477
1.55859375,0.0212942294125875,474.145907808901
1.5625,0.0134197880837449,474.147448577554
1.56640625,0.00558165708907245,474.151456163795
1.5703125,-0.00147340971546087,474.146200993136
1.57421875,-0.00740483901974024,474.147314657323
1.578125,-0.0125816467180047,474.150879463878
1.58203125,-0.0172897027335767,474.149586167762
1.5859375,-0.0205528474270906,474.150521167299
1.58984375,-0.0208518089583044,474.148260125981
1.59375,-0.0181350895264354,474.145980300774
1.59765625,-0.0142008810483329,474.150300857196
1.6015625,-0.0113610331124718,474.149369393456
1.60546875,-0.010645060868587,474.150737022514
1.609375,-0.0111778278932994,474.148598150461
1.61328125,-0.0116412953071542,474.14785417425
1.6171875,-0.0116896672256625,474.148063148838
1.62109375,-0.0123286008074125,474.149006729679
1.625,-0.0151701854493552,474.14691862958
1.62890625,-0.0200568224943864,474.147202105867
1.6328125,-0.0239159623429816,474.14727416395
1.63671875,-0.0238036608581604,474.148192890017
1.640625,-0.0207033673793423,474.14943939044
1.64453125,-0.0180985506130476,474.148936175552
1.6484375,-0.0172518134833949,474.149439824107
1.65234375,-0.0164148191746593,474.146849843979
1.65625,-0.0141458844160653,474.14677195587
1.66015625,-0.0114053195799665,474.147968320243
1.6640625,-0.0104257412125757,474.149799451571
1.66796875,-0.0122821354186986,474.148072189552
1.671875,-0.0157656350986069,474.15030318877
1.67578125,-0.0182373084361626,474.149257768249
1.6796875,-0.0176113108957898,474.145549626476
1.68359375,-0.0143494592207499,474.147522206868
1.6875,-0.0112322476878807,474.149727125585
1.69140625,-0.010252329157291,474.146343309222
1.6953125,-0.0106774006483683,474.148494930167
1.69921875,-0.0111323831769847,474.148641692618
1.703125,-0.0115656409142776,474.151240406501
1.70703125,-0.0121105675467811,474.149442640337
1.7109375,-0.0126284454982374,474.150232788865
1.71484375,-0.0135371319016702,474.147712607539
1.71875,-0.0148947074681045,474.148059061736
1.72265625,-0.015988678064389,474.149150823224
1.7265625,-0.0163252672829427,474.147711289325
1.73046875,-0.0152423175749261,474.148974675384
1.734375,-0.0124048107318597,474.151097281887
1.73828125,-0.00974337070294939,474.150378903588
1.7421875,-0.0103458004674931,474.152178805344
1.74609375,-0.0154503552105824,474.149299791004
1.75,-0.0235451116424932,474.149783970624
1.75390625,-0.0313336299895977,474.152178414885
1.7578125,-0.0354188659183849,474.150380275811
1.76171875,-0.034123855464491,474.15217877811
1.765625,-0.0288848186110353,474.150740430367
1.76953125,-0.0236801801640463,474.151458918075
1.7734375,-0.0215304455619443,474.149383157181
1.77734375,-0.0222966251816678,474.149007894578
1.78125,-0.0244135293887696,474.150592350741
1.78515625,-0.0265390633035967,474.150455669677
1.7890625,-0.027441192171775,474.148435952752
1.79296875,-0.0264329449287675,474.148361313034
1.796875,-0.024275592997165,474.147350134959
1.80078125,-0.0229289326091139,474.148640242962
1.8046875,-0.0239205920451458,474.148787418416
1.80859375,-0.026689814408456,474.149070698145
1.8125,-0.0292742630398686,474.150016378203
1.81640625,-0.0307029422251685,474.147928567559
1.8203125,-0.0315172234119766,474.14915034931
1.82421875,-0.0322436687426004,474.147999489406
1.828125,-0.032389175264994,474.149798695565
1.83203125,-0.0308600612339332,474.149591794065
1.8359375,-0.0270528628282468,474.148794880301
1.83984375,-0.0216757055952076,474.148722033334
1.84375,-0.0170688642550468,474.146990501085
1.84765625,-0.015826027367068,474.14785261408
1.8515625,-0.0175931964888628,474.146989425844
1.85546875,-0.019284702864172,474.149653268625
1.859375,-0.0196571248549392,474.147640050347
1.86328125,-0.0203349802593909,474.148717781334
1.8671875,-0.0220405877206674,474.145550046254
1.87109375,-0.0227733895186156,474.150299565971
1.875,-0.0202596541179953,474.146472956993
1.87890625,-0.0154781168735287,474.144249318655
1.8828125,-0.0123578529510269,474.145445117529
1.88671875,-0.0135487414627978,474.146914827996
1.890625,-0.0181017248079596,474.146777740542
1.89453125,-0.0232282884726722,474.143530688355
1.8984375,-0.0268506501636147,474.14561516968
1.90234375,-0.0285329292756381,474.144969756517
1.90625,-0.028974257738601,474.145473053945
1.91015625,-0.0285853051518764,474.143024913784
1.9140625,-0.0265750860660714,474.147271027367
1.91796875,-0.0223352948180691,474.145332138749
1.921875,-0.0171625345188047,474.147490201202
1.92578125,-0.0137843300470144,474.145512013034
1.9296875,-0.0142903422162266,474.143987350318
1.93359375,-0.017748331436897,474.142806220403
1.9375,-0.0201675400354353,474.145109973245
1.94140625,-0.0184625504769255,474.145113127841
1.9453125,-0.0138469155635673,474.141962120172
1.94921875,-0.00998182420577766,474.141435222552
1.953125,-0.0087490990232999,474.142066378724
1.95703125,-0.00894398194409335,474.143164719406
1.9609375,-0.00873200497004383,474.142534844978
1.96484375,-0.00827467384399929,474.141364018569
1.96875,-0.00849820433789623,474.144361600949
1.97265625,-0.00840832290956893,474.145184724783
1.9765625,-0.00671794200546124,474.142855593434
1.98046875,-0.00516174790709406,474.14064356372
1.984375,-0.00739050071957872,474.140988466222
1.98828125,-0.0148051613809772,474.143654033297
1.9921875,-0.0237755525466844,474.144031091909
1.99609375,-0.0269483028974305,474.141528158536
2,-0.0184540610258454,474.141016882034
2.00390625,0.00246463076440661,474.139944878597
2.0078125,0.0334430791766789,474.13876753406
2.01171875,0.0724402590553363,474.139542827473
2.015625,0.118486187804833,474.14028031211
2.01953125,0.169169149795018,474.139231908198
2.0234375,0.214309328301045,474.136821826313
2.02734375,0.234044562744564,474.136888194342
2.03125,0.211009511016498,474.140299651853
2.03515625,0.147117127242484,474.142082635418
2.0390625,0.0674458265115095,474.139491355446
2.04296875,0.00525382682107314,474.141144051904
2.046875,-0.0212238348177366,474.14080061533
2.05078125,-0.0180713059366868,474.13538416866
2.0546875,-0.00337108553512186,474.135724261057
2.05859375,0.00899270285002296,474.137393997045
2.0625,0.0137470505916371,474.136691926022
2.06640625,0.0110325986290359,474.135882345552
2.0703125,0.00429945715277751,474.136514563378
2.07421875,-0.00134400037230672,474.137323181302
2.078125,-0.00267887691508772,474.136531808332
2.08203125,-0.000448383058602702,474.136808139004
2.0859375,0.00234503462446764,474.138619783869
2.08984375,0.00331422208020968,474.133509037903
2.09375,0.0024331344547323,474.135301933795
2.09765625,0.00136728172658391,474.133588943947
2.1015625,0.00091587053250001,474.133213299146
2.10546875,0.000674901683317009,474.133910480473
2.109375,0.000620432117035647,474.135951213415
2.11328125,0.000915790947942147,474.134513382516
2.1171875,0.00133560275671874,474.135951535299
2.12109375,0.00113698179217477,474.132496993094
2.125,-0.00114516081015873,474.134364215414
2.12890625,-0.00597558539475542,474.13267340619
2.1328125,-0.011276691951464,474.131122998151
2.13671875,-0.0143654310856398,474.13378604013
2.140625,-0.0143838189286528,474.132728431828
2.14453125,-0.0122381733797931,474.131987645549
2.1484375,-0.0091858441706934,474.134003359364
2.15234375,-0.00570000067573782,474.132191010513
2.15625,-0.00152163158445951,474.127665134241
2.16015625,0.00340052155795246,474.130684220533
2.1640625,0.00846765330755783,474.129464588835
2.16796875,0.012678540531496,474.13054291378
2.171875,0.0152747067839437,474.12781941701
2.17578125,0.0164715233744242,474.127515626553
2.1796875,0.0171206619171467,474.128523609439
2.18359375,0.0178200266634596,474.126826966605
2.1875,0.0185028515214102,474.125641352232
2.19140625,0.0187532944245062,474.126645506038
2.1953125,0.0189233518768406,474.126722070079
2.19921875,0.0197347214692675,474.126514799687
2.203125,0.0205978026710128,474.123841146581
2.20703125,0.0207116137786646,474.124394630525
2.2109375,0.0211736555444447,474.12607089131
2.21484375,0.0236489969908597,474.12276055145
2.21875,0.0277605893679659,474.125275757087
2.22265625,0.031062760010341,474.124090956667
2.2265625,0.0314027125001383,474.121709036831
2.23046875,0.0295410424373746,474.120592695661
2.234375,0.0288456839328165,474.122608024007
2.23828125,0.0310922829053759,474.122054300222
2.2421875,0.0339597755083081,474.120233544117
2.24609375,0.0340199404416911,474.120715934885
2.25,0.0305010499356471,474.124048855313
2.25390625,0.0252302370027006,474.118220986742
2.2578125,0.0201173869560975,474.119966094264
2.26171875,0.0154979525295821,474.122464148689
2.265625,0.010666161116986,474.119370630655
2.26953125,0.00543494076972404,474.121669933449
2.2734375,0.000683896272871822,474.119369371408
2.27734375,-0.00256743758627886,474.120589827005
2.28125,-0.00403288891265446,474.118431579142
2.28515625,-0.00427179421921626,474.119333430055
2.2890625,-0.00445957072489069,474.122030678891
2.29296875,-0.00532132482588078,474.119709284405
2.296875,-0.00635812157930421,474.117420787176
2.30078125,-0.00694316284820987,474.118205058747
2.3046875,-0.00702779931796297,474.118355901084
2.30859375,-0.00667373855009743,474.116926618213
2.3125,-0.00623899312781574,474.116634726525
2.31640625,-0.00633860947420128,474.11584773864
2.3203125,-0.0069909267791311,474.115269680401
2.32421875,-0.00750966732341338,474.114534383295
2.328125,-0.00744189711595788,474.116665973423
2.33203125,-0.00727332266160428,474.117561920988
2.3359375,-0.00797710716106208,474.112162364656
2.33984375,-0.00991981198910152,474.113443797918
2.34375,-0.0123685619213023,474.113592639996
2.34765625,-0.0143773498218303,474.113740061043
2.3515625,-0.015841064299013,474.112444158271
2.35546875,-0.0168136345141162,474.115178135778
2.359375,-0.0169903135939716,474.112878563299
2.36328125,-0.0170649176764984,474.114962840072
2.3671875,-0.018263384600031,474.113022228723
2.37109375,-0.0196128885825764,474.114891058782
2.375,-0.0188616513992134,474.113781412408
2.37890625,-0.0162675892296673,474.110211186253
2.3828125,-0.0142599856787331,474.112654311119
2.38671875,-0.0139786038355946,474.11062523895
2.390625,-0.0140308959924121,474.107685489287
2.39453125,-0.0121337847420936,474.109386919218
2.3984375,-0.00805692698795137,474.110133494097
2.40234375,-0.00461057721507582,474.108910133202
2.40625,-0.00460331627645347,474.110958410826
2.41015625,-0.00745869911663868,474.112368523672
2.4140625,-0.00995440337858979,474.110395334526
2.41796875,-0.0101854131262713,474.108709145566
2.421875,-0.00981245060193848,474.108259323646
2.42578125,-0.0117122054588222,474.108906972201
2.4296875,-0.0158983984970144,474.107468089959
2.43359375,-0.0192471721399594,474.109337611532
2.4375,-0.0194720763947778,474.106604838097
2.44140625,-0.0173867856812309,474.108400137514
2.4453125,-0.0154615535079935,474.106531261375
2.44921875,-0.0158241344381516,474.106888048258
